Holiday_ID,countryOrRegion,holidayName,normalizeHolidayName,isPaidTimeOff,countryRegionCode,date,Month
22611,Germany,Erster Weihnachtstag,Erster Weihnachtstag,NULL,DE,12/25/2013,12
22612,Hungary,Karácsony,Karácsony,NULL,HU,12/25/2013,12
22616,Italy,Natale,Natale,NULL,IT,12/25/2013,12
22621,Norway,Første juledag,Første juledag,NULL,NO,12/25/2013,12
22622,Poland,Bo?e Narodzenie (pierwszy dzie?),Bo?e Narodzenie (pierwszy dzie?),NULL,PL,12/25/2013,12
22623,Portugal,Dia de Natal,Dia de Natal,NULL,PT,12/25/2013,12
22624,Scotland,Christmas Day,Christmas Day,NULL,NULL,12/25/2013,12
22627,Spain,Navidad,Navidad,NULL,ES,12/25/2013,12
22634,Austria,Stefanitag,Stefanitag,NULL,AT,12/26/2013,12
22636,Croatia,Sveti Stjepan,Sveti Stjepan,NULL,HR,12/26/2013,12
22639,England,Boxing Day,Boxing Day,NULL,NULL,12/26/2013,12
22640,Finland,Tapaninpäivä,Tapaninpäivä,NULL,FI,12/26/2013,12
22641,Germany,Zweiter Weihnachtstag,Zweiter Weihnachtstag,NULL,DE,12/26/2013,12
22642,Hungary,Karácsony másnapja,Karácsony másnapja,NULL,HU,12/26/2013,12
22645,Italy,Santo Stefano,Santo Stefano,NULL,IT,12/26/2013,12
22649,Norway,Andre juledag,Andre juledag,NULL,NO,12/26/2013,12
22650,Poland,Bo?e Narodzenie (drugi dzie?),Bo?e Narodzenie (drugi dzie?),NULL,PL,12/26/2013,12
22651,Scotland,Boxing Day,Boxing Day,NULL,NULL,12/26/2013,12
22657,Hungary,Karácsony másnapja utáni pihen?nap,Karácsony másnapja utáni pihen?nap,NULL,HU,12/27/2013,12
22658,Norway,Søndag,Søndag,NULL,NO,12/29/2013,12
22663,Austria,Neujahr,Neujahr,NULL,AT,1/1/2014,1
22665,Belgium,Nieuwjaarsdag,Nieuwjaarsdag,NULL,BE,1/1/2014,1
22669,Croatia,Nova Godina,Nova Godina,NULL,HR,1/1/2014,1
22672,England,New Year's Day,New Year's Day,NULL,NULL,1/1/2014,1
22673,Finland,Uudenvuodenpäivä,Uudenvuodenpäivä,NULL,FI,1/1/2014,1
22674,France,Jour de l'an,Jour de l'an,NULL,FR,1/1/2014,1
22675,Germany,Neujahr,Neujahr,NULL,DE,1/1/2014,1
22676,Hungary,Újév,Újév,NULL,HU,1/1/2014,1
22679,Italy,Capodanno,Capodanno,NULL,IT,1/1/2014,1
22685,Norway,Første nyttårsdag,Første nyttårsdag,NULL,NO,1/1/2014,1
22686,Poland,Nowy Rok,Nowy Rok,NULL,PL,1/1/2014,1
22687,Portugal,Ano Novo,Ano Novo,NULL,PT,1/1/2014,1
22688,Scotland,New Year's Day,New Year's Day,NULL,NULL,1/1/2014,1
22691,Spain,Año nuevo,Año nuevo,NULL,ES,1/1/2014,1
22699,Scotland,New Year Holiday,New Year Holiday,NULL,NULL,1/2/2014,1
22701,Norway,Søndag,Søndag,NULL,NO,1/5/2014,1
22703,Austria,Heilige Drei Könige,Heilige Drei Könige,NULL,AT,1/6/2014,1
22705,Croatia,Sveta tri kralja,Sveta tri kralja,NULL,HR,1/6/2014,1
22706,Finland,Loppiainen,Loppiainen,NULL,FI,1/6/2014,1
22707,Italy,Epifania del Signore,Epifania del Signore,NULL,IT,1/6/2014,1
22708,Poland,?wi?to Trzech Króli,?wi?to Trzech Króli,NULL,PL,1/6/2014,1
22709,Spain,Epifanía del Señor,Epifanía del Señor,NULL,ES,1/6/2014,1
22713,Norway,Søndag,Søndag,NULL,NO,1/12/2014,1
22717,Norway,Søndag,Søndag,NULL,NO,1/19/2014,1
22722,Norway,Søndag,Søndag,NULL,NO,1/26/2014,1
22725,Norway,Søndag,Søndag,NULL,NO,2/2/2014,2
22731,Norway,Søndag,Søndag,NULL,NO,2/9/2014,2
22734,Norway,Søndag,Søndag,NULL,NO,2/16/2014,2
22738,Norway,Søndag,Søndag,NULL,NO,2/23/2014,2
22740,Norway,Søndag,Søndag,NULL,NO,3/2/2014,3
22748,Norway,Søndag,Søndag,NULL,NO,3/9/2014,3
22750,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,3/15/2014,3
22751,Norway,Søndag,Søndag,NULL,NO,3/16/2014,3
22760,Norway,Søndag,Søndag,NULL,NO,3/23/2014,3
22764,Norway,Søndag,Søndag,NULL,NO,3/30/2014,3
22767,Norway,Søndag,Søndag,NULL,NO,4/6/2014,4
22770,Norway,Søndag,Søndag,NULL,NO,4/13/2014,4
22775,Norway,Skjærtorsdag,Skjærtorsdag,NULL,NO,4/17/2014,4
22782,England,Good Friday,Good Friday,NULL,NULL,4/18/2014,4
22783,Finland,Pitkäperjantai,Pitkäperjantai,NULL,FI,4/18/2014,4
22784,Germany,Karfreitag,Karfreitag,NULL,DE,4/18/2014,4
22789,Norway,Langfredag,Langfredag,NULL,NO,4/18/2014,4
22790,Portugal,Sexta-feira Santa,Sexta-feira Santa,NULL,PT,4/18/2014,4
22791,Scotland,Good Friday,Good Friday,NULL,NULL,4/18/2014,4
22798,Belgium,Pasen,Pasen,NULL,BE,4/20/2014,4
22800,Croatia,Uskrs,Uskrs,NULL,HR,4/20/2014,4
22802,Finland,Pääsiäispäivä,Pääsiäispäivä,NULL,FI,4/20/2014,4
22803,Hungary,Húsvét,Húsvét,NULL,HU,4/20/2014,4
22804,Italy,Pasqua di Resurrezione,Pasqua di Resurrezione,NULL,IT,4/20/2014,4
22806,Norway,"Første påskedag, Søndag","Første påskedag, Søndag",NULL,NO,4/20/2014,4
22807,Poland,Niedziela Wielkanocna,Niedziela Wielkanocna,NULL,PL,4/20/2014,4
22808,Portugal,Páscoa,Páscoa,NULL,PT,4/20/2014,4
22813,Austria,Ostermontag,Ostermontag,NULL,AT,4/21/2014,4
22814,Belgium,Paasmaandag,Paasmaandag,NULL,BE,4/21/2014,4
22816,Croatia,Uskrsni ponedjeljak,Uskrsni ponedjeljak,NULL,HR,4/21/2014,4
22819,England,Easter Monday,Easter Monday,NULL,NULL,4/21/2014,4
22820,Finland,2. pääsiäispäivä,2. pääsiäispäivä,NULL,FI,4/21/2014,4
22821,France,Lundi de Pâques,Lundi de Pâques,NULL,FR,4/21/2014,4
22822,Germany,Ostermontag,Ostermontag,NULL,DE,4/21/2014,4
22823,Hungary,Húsvét Hétf?,Húsvét Hétf?,NULL,HU,4/21/2014,4
22826,Italy,Lunedì dell'Angelo,Lunedì dell'Angelo,NULL,IT,4/21/2014,4
22830,Norway,Andre påskedag,Andre påskedag,NULL,NO,4/21/2014,4
22831,Poland,Poniedzia?ek Wielkanocny,Poniedzia?ek Wielkanocny,NULL,PL,4/21/2014,4
22839,Italy,Festa della Liberazione,Festa della Liberazione,NULL,IT,4/25/2014,4
22841,Portugal,Dia da Liberdade,Dia da Liberdade,NULL,PT,4/25/2014,4
22843,Norway,Søndag,Søndag,NULL,NO,4/27/2014,4
22851,Austria,Staatsfeiertag,Staatsfeiertag,NULL,AT,5/1/2014,5
22853,Belgium,Dag van de Arbeid,Dag van de Arbeid,NULL,BE,5/1/2014,5
22856,Croatia,Me?unarodni praznik rada,Me?unarodni praznik rada,NULL,HR,5/1/2014,5
22858,Finland,Vappu,Vappu,NULL,FI,5/1/2014,5
22859,France,Fête du Travail,Fête du Travail,NULL,FR,5/1/2014,5
22860,Germany,Erster Mai,Erster Mai,NULL,DE,5/1/2014,5
22861,Hungary,A Munka ünnepe,A Munka ünnepe,NULL,HU,5/1/2014,5
22863,Italy,Festa dei Lavoratori,Festa dei Lavoratori,NULL,IT,5/1/2014,5
22865,Norway,Arbeidernes dag,Arbeidernes dag,NULL,NO,5/1/2014,5
22866,Poland,?wi?to Pa?stwowe,?wi?to Pa?stwowe,NULL,PL,5/1/2014,5
22867,Portugal,Dia do Trabalhador,Dia do Trabalhador,NULL,PT,5/1/2014,5
22870,Spain,Día del Trabajador,Día del Trabajador,NULL,ES,5/1/2014,5
22873,Hungary,A Munka ünnepe utáni pihen?nap,A Munka ünnepe utáni pihen?nap,NULL,HU,5/2/2014,5
22877,Poland,?wi?to Narodowe Trzeciego Maja,?wi?to Narodowe Trzeciego Maja,NULL,PL,5/3/2014,5
22879,Norway,Søndag,Søndag,NULL,NO,5/4/2014,5
22881,England,May Day,May Day,NULL,NULL,5/5/2014,5
22886,Scotland,May Day,May Day,NULL,NULL,5/5/2014,5
22892,France,Armistice 1945,Armistice 1945,NULL,FR,5/8/2014,5
22895,Norway,Søndag,Søndag,NULL,NO,5/11/2014,5
22898,Norway,Grunnlovsdag,Grunnlovsdag,NULL,NO,5/17/2014,5
22899,Norway,Søndag,Søndag,NULL,NO,5/18/2014,5
22903,Norway,Søndag,Søndag,NULL,NO,5/25/2014,5
22905,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/26/2014,5
22908,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/26/2014,5
22912,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/29/2014,5
22913,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/29/2014,5
22915,Finland,Helatorstai,Helatorstai,NULL,FI,5/29/2014,5
22916,France,Ascension,Ascension,NULL,FR,5/29/2014,5
22917,Germany,Christi Himmelfahrt,Christi Himmelfahrt,NULL,DE,5/29/2014,5
22919,Norway,Kristi himmelfartsdag,Kristi himmelfartsdag,NULL,NO,5/29/2014,5
22922,Norway,Søndag,Søndag,NULL,NO,6/1/2014,6
22926,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/2014,6
22930,Belgium,Pinksteren,Pinksteren,NULL,BE,6/8/2014,6
22932,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,6/8/2014,6
22933,Hungary,Pünkösd,Pünkösd,NULL,HU,6/8/2014,6
22935,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,6/8/2014,6
22936,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,6/8/2014,6
22940,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,6/9/2014,6
22941,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,6/9/2014,6
22943,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,6/9/2014,6
22944,Germany,Pfingstmontag,Pfingstmontag,NULL,DE,6/9/2014,6
22945,Hungary,Pünkösdhétf?,Pünkösdhétf?,NULL,HU,6/9/2014,6
22947,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,6/9/2014,6
22949,Portugal,Dia de Portugal,Dia de Portugal,NULL,PT,6/10/2014,6
22950,Norway,Søndag,Søndag,NULL,NO,6/15/2014,6
22954,Austria,Fronleichnam,Fronleichnam,NULL,AT,6/19/2014,6
22956,Croatia,Tijelovo,Tijelovo,NULL,HR,6/19/2014,6
22957,Poland,Dzie? Bo?ego Cia?a,Dzie? Bo?ego Cia?a,NULL,PL,6/19/2014,6
22959,Finland,Juhannusaatto,Juhannusaatto,NULL,FI,6/20/2014,6
22961,Finland,Juhannuspäivä,Juhannuspäivä,NULL,FI,6/21/2014,6
22963,Croatia,Dan antifašisti?ke borbe,Dan antifašisti?ke borbe,NULL,HR,6/22/2014,6
22964,Norway,Søndag,Søndag,NULL,NO,6/22/2014,6
22967,Croatia,Dan državnosti,Dan državnosti,NULL,HR,6/25/2014,6
22970,Norway,Søndag,Søndag,NULL,NO,6/29/2014,6
22979,Norway,Søndag,Søndag,NULL,NO,7/6/2014,7
22984,Norway,Søndag,Søndag,NULL,NO,7/13/2014,7
22986,France,Fête nationale,Fête nationale,NULL,FR,7/14/2014,7
22987,Norway,Søndag,Søndag,NULL,NO,7/20/2014,7
22989,Belgium,Nationale feestdag,Nationale feestdag,NULL,BE,7/21/2014,7
22991,Norway,Søndag,Søndag,NULL,NO,7/27/2014,7
22994,Norway,Søndag,Søndag,NULL,NO,8/3/2014,8
22998,Scotland,Summer Bank Holiday,Summer Bank Holiday,NULL,NULL,8/4/2014,8
23000,Croatia,Dan pobjede i domovinske zahvalnosti,Dan pobjede i domovinske zahvalnosti,NULL,HR,8/5/2014,8
23003,Norway,Søndag,Søndag,NULL,NO,8/10/2014,8
23005,Austria,Mariä Himmelfahrt,Mariä Himmelfahrt,NULL,AT,8/15/2014,8
23006,Belgium,O.L.V. Hemelvaart,O.L.V. Hemelvaart,NULL,BE,8/15/2014,8
23007,Croatia,Velika Gospa,Velika Gospa,NULL,HR,8/15/2014,8
23008,France,Assomption,Assomption,NULL,FR,8/15/2014,8
23010,Italy,Assunzione della Vergine,Assunzione della Vergine,NULL,IT,8/15/2014,8
23011,Poland,Wniebowzi?cie Naj?wi?tszej Marii Panny,Wniebowzi?cie Naj?wi?tszej Marii Panny,NULL,PL,8/15/2014,8
23012,Portugal,Assunção de Nossa Senhora,Assunção de Nossa Senhora,NULL,PT,8/15/2014,8
23014,Spain,Asunción de la Virgen,Asunción de la Virgen,NULL,ES,8/15/2014,8
23016,Norway,Søndag,Søndag,NULL,NO,8/17/2014,8
23019,Hungary,Az államalapítás ünnepe,Az államalapítás ünnepe,NULL,HU,8/20/2014,8
23020,Norway,Søndag,Søndag,NULL,NO,8/24/2014,8
23023,England,Late Summer Bank Holiday,Late Summer Bank Holiday,NULL,NULL,8/25/2014,8
23028,Norway,Søndag,Søndag,NULL,NO,8/31/2014,8
23033,Norway,Søndag,Søndag,NULL,NO,9/7/2014,9
23035,Norway,Søndag,Søndag,NULL,NO,9/14/2014,9
23039,Norway,Søndag,Søndag,NULL,NO,9/21/2014,9
23044,Norway,Søndag,Søndag,NULL,NO,9/28/2014,9
23047,Germany,Tag der Deutschen Einheit,Tag der Deutschen Einheit,NULL,DE,10/3/2014,10
23048,Norway,Søndag,Søndag,NULL,NO,10/5/2014,10
23050,Croatia,Dan neovisnosti,Dan neovisnosti,NULL,HR,10/8/2014,10
23053,Norway,Søndag,Søndag,NULL,NO,10/12/2014,10
23054,Spain,Día de la Hispanidad,Día de la Hispanidad,NULL,ES,10/12/2014,10
23060,Norway,Søndag,Søndag,NULL,NO,10/19/2014,10
23062,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,10/23/2014,10
23063,Hungary,Nemzeti ünnep utáni pihen?nap,Nemzeti ünnep utáni pihen?nap,NULL,HU,10/24/2014,10
23064,Austria,Nationalfeiertag,Nationalfeiertag,NULL,AT,10/26/2014,10
23065,Norway,Søndag,Søndag,NULL,NO,10/26/2014,10
23071,Austria,Allerheiligen,Allerheiligen,NULL,AT,11/1/2014,11
23072,Belgium,Allerheiligen,Allerheiligen,NULL,BE,11/1/2014,11
23073,Croatia,Svi sveti,Svi sveti,NULL,HR,11/1/2014,11
23074,Finland,Pyhäinpäivä,Pyhäinpäivä,NULL,FI,11/1/2014,11
23075,France,Toussaint,Toussaint,NULL,FR,11/1/2014,11
23076,Hungary,Mindenszentek,Mindenszentek,NULL,HU,11/1/2014,11
23077,Italy,Tutti i Santi,Tutti i Santi,NULL,IT,11/1/2014,11
23078,Poland,Uroczysto?? Wszystkich ?wi?tych,Uroczysto?? Wszystkich ?wi?tych,NULL,PL,11/1/2014,11
23080,Spain,Todos los Santos,Todos los Santos,NULL,ES,11/1/2014,11
23083,Norway,Søndag,Søndag,NULL,NO,11/2/2014,11
23088,Norway,Søndag,Søndag,NULL,NO,11/9/2014,11
23090,Belgium,Wapenstilstand,Wapenstilstand,NULL,BE,11/11/2014,11
23091,France,Armistice 1918,Armistice 1918,NULL,FR,11/11/2014,11
23092,Poland,Narodowe ?wi?to Niepodleg?o?ci,Narodowe ?wi?to Niepodleg?o?ci,NULL,PL,11/11/2014,11
23095,Norway,Søndag,Søndag,NULL,NO,11/16/2014,11
23103,Norway,Søndag,Søndag,NULL,NO,11/23/2014,11
23107,Norway,Søndag,Søndag,NULL,NO,11/30/2014,11
23108,Scotland,St. Andrew's Day,St. Andrew's Day,NULL,NULL,11/30/2014,11
23111,Finland,Itsenäisyyspäivä,Itsenäisyyspäivä,NULL,FI,12/6/2014,12
23112,Spain,Día de la constitución Española,Día de la constitución Española,NULL,ES,12/6/2014,12
23113,Norway,Søndag,Søndag,NULL,NO,12/7/2014,12
23116,Austria,Mariä Empfängnis,Mariä Empfängnis,NULL,AT,12/8/2014,12
23118,Italy,Immacolata Concezione,Immacolata Concezione,NULL,IT,12/8/2014,12
23119,Portugal,Imaculada Conceição,Imaculada Conceição,NULL,PT,12/8/2014,12
23120,Spain,La Inmaculada Concepción,La Inmaculada Concepción,NULL,ES,12/8/2014,12
23121,Norway,Søndag,Søndag,NULL,NO,12/14/2014,12
23124,Norway,Søndag,Søndag,NULL,NO,12/21/2014,12
23128,Finland,Jouluaatto,Jouluaatto,NULL,FI,12/24/2014,12
23129,Hungary,Szenteste,Szenteste,NULL,HU,12/24/2014,12
23133,Austria,Christtag,Christtag,NULL,AT,12/25/2014,12
23135,Belgium,Kerstmis,Kerstmis,NULL,BE,12/25/2014,12
23139,Croatia,Boži?,Boži?,NULL,HR,12/25/2014,12
23142,England,Christmas Day,Christmas Day,NULL,NULL,12/25/2014,12
23143,Finland,Joulupäivä,Joulupäivä,NULL,FI,12/25/2014,12
23144,France,Noël,Noël,NULL,FR,12/25/2014,12
23145,Germany,Erster Weihnachtstag,Erster Weihnachtstag,NULL,DE,12/25/2014,12
23146,Hungary,Karácsony,Karácsony,NULL,HU,12/25/2014,12
23150,Italy,Natale,Natale,NULL,IT,12/25/2014,12
23155,Norway,Første juledag,Første juledag,NULL,NO,12/25/2014,12
23156,Poland,Bo?e Narodzenie (pierwszy dzie?),Bo?e Narodzenie (pierwszy dzie?),NULL,PL,12/25/2014,12
23157,Portugal,Dia de Natal,Dia de Natal,NULL,PT,12/25/2014,12
23158,Scotland,Christmas Day,Christmas Day,NULL,NULL,12/25/2014,12
23161,Spain,Navidad,Navidad,NULL,ES,12/25/2014,12
23168,Austria,Stefanitag,Stefanitag,NULL,AT,12/26/2014,12
23170,Croatia,Sveti Stjepan,Sveti Stjepan,NULL,HR,12/26/2014,12
23173,England,Boxing Day,Boxing Day,NULL,NULL,12/26/2014,12
23174,Finland,Tapaninpäivä,Tapaninpäivä,NULL,FI,12/26/2014,12
23175,Germany,Zweiter Weihnachtstag,Zweiter Weihnachtstag,NULL,DE,12/26/2014,12
23176,Hungary,Karácsony másnapja,Karácsony másnapja,NULL,HU,12/26/2014,12
23179,Italy,Santo Stefano,Santo Stefano,NULL,IT,12/26/2014,12
23183,Norway,Andre juledag,Andre juledag,NULL,NO,12/26/2014,12
23184,Poland,Bo?e Narodzenie (drugi dzie?),Bo?e Narodzenie (drugi dzie?),NULL,PL,12/26/2014,12
23185,Scotland,Boxing Day,Boxing Day,NULL,NULL,12/26/2014,12
23191,Norway,Søndag,Søndag,NULL,NO,12/28/2014,12
23196,Austria,Neujahr,Neujahr,NULL,AT,1/1/2015,1
23198,Belgium,Nieuwjaarsdag,Nieuwjaarsdag,NULL,BE,1/1/2015,1
23202,Croatia,Nova Godina,Nova Godina,NULL,HR,1/1/2015,1
23205,England,New Year's Day,New Year's Day,NULL,NULL,1/1/2015,1
23206,Finland,Uudenvuodenpäivä,Uudenvuodenpäivä,NULL,FI,1/1/2015,1
23207,France,Jour de l'an,Jour de l'an,NULL,FR,1/1/2015,1
23208,Germany,Neujahr,Neujahr,NULL,DE,1/1/2015,1
23209,Hungary,Újév,Újév,NULL,HU,1/1/2015,1
23212,Italy,Capodanno,Capodanno,NULL,IT,1/1/2015,1
23218,Norway,Første nyttårsdag,Første nyttårsdag,NULL,NO,1/1/2015,1
23219,Poland,Nowy Rok,Nowy Rok,NULL,PL,1/1/2015,1
23220,Portugal,Ano Novo,Ano Novo,NULL,PT,1/1/2015,1
23221,Scotland,New Year's Day,New Year's Day,NULL,NULL,1/1/2015,1
23224,Spain,Año nuevo,Año nuevo,NULL,ES,1/1/2015,1
23231,Hungary,Újév utáni pihen?nap,Újév utáni pihen?nap,NULL,HU,1/2/2015,1
23233,Scotland,New Year Holiday,New Year Holiday,NULL,NULL,1/2/2015,1
23235,Norway,Søndag,Søndag,NULL,NO,1/4/2015,1
23237,Austria,Heilige Drei Könige,Heilige Drei Könige,NULL,AT,1/6/2015,1
23238,Croatia,Sveta tri kralja,Sveta tri kralja,NULL,HR,1/6/2015,1
23239,Finland,Loppiainen,Loppiainen,NULL,FI,1/6/2015,1
23240,Italy,Epifania del Signore,Epifania del Signore,NULL,IT,1/6/2015,1
23241,Poland,?wi?to Trzech Króli,?wi?to Trzech Króli,NULL,PL,1/6/2015,1
23242,Spain,Epifanía del Señor,Epifanía del Señor,NULL,ES,1/6/2015,1
23246,Norway,Søndag,Søndag,NULL,NO,1/11/2015,1
23251,Norway,Søndag,Søndag,NULL,NO,1/18/2015,1
23254,Norway,Søndag,Søndag,NULL,NO,1/25/2015,1
23258,Norway,Søndag,Søndag,NULL,NO,2/1/2015,2
23263,Norway,Søndag,Søndag,NULL,NO,2/8/2015,2
23267,Norway,Søndag,Søndag,NULL,NO,2/15/2015,2
23275,Norway,Søndag,Søndag,NULL,NO,2/22/2015,2
23277,Norway,Søndag,Søndag,NULL,NO,3/1/2015,3
23280,Norway,Søndag,Søndag,NULL,NO,3/8/2015,3
23283,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,3/15/2015,3
23284,Norway,Søndag,Søndag,NULL,NO,3/15/2015,3
23293,Norway,Søndag,Søndag,NULL,NO,3/22/2015,3
23298,Norway,Søndag,Søndag,NULL,NO,3/29/2015,3
23303,Norway,Skjærtorsdag,Skjærtorsdag,NULL,NO,4/2/2015,4
23310,England,Good Friday,Good Friday,NULL,NULL,4/3/2015,4
23311,Finland,Pitkäperjantai,Pitkäperjantai,NULL,FI,4/3/2015,4
23312,Germany,Karfreitag,Karfreitag,NULL,DE,4/3/2015,4
23317,Norway,Langfredag,Langfredag,NULL,NO,4/3/2015,4
23318,Portugal,Sexta-feira Santa,Sexta-feira Santa,NULL,PT,4/3/2015,4
23319,Scotland,Good Friday,Good Friday,NULL,NULL,4/3/2015,4
23326,Belgium,Pasen,Pasen,NULL,BE,4/5/2015,4
23328,Croatia,Uskrs,Uskrs,NULL,HR,4/5/2015,4
23330,Finland,Pääsiäispäivä,Pääsiäispäivä,NULL,FI,4/5/2015,4
23331,Hungary,Húsvét,Húsvét,NULL,HU,4/5/2015,4
23332,Italy,Pasqua di Resurrezione,Pasqua di Resurrezione,NULL,IT,4/5/2015,4
23334,Norway,"Første påskedag, Søndag","Første påskedag, Søndag",NULL,NO,4/5/2015,4
23335,Poland,Niedziela Wielkanocna,Niedziela Wielkanocna,NULL,PL,4/5/2015,4
23336,Portugal,Páscoa,Páscoa,NULL,PT,4/5/2015,4
23340,Austria,Ostermontag,Ostermontag,NULL,AT,4/6/2015,4
23341,Belgium,Paasmaandag,Paasmaandag,NULL,BE,4/6/2015,4
23342,Croatia,Uskrsni ponedjeljak,Uskrsni ponedjeljak,NULL,HR,4/6/2015,4
23345,England,Easter Monday,Easter Monday,NULL,NULL,4/6/2015,4
23346,Finland,2. pääsiäispäivä,2. pääsiäispäivä,NULL,FI,4/6/2015,4
23347,France,Lundi de Pâques,Lundi de Pâques,NULL,FR,4/6/2015,4
23348,Germany,Ostermontag,Ostermontag,NULL,DE,4/6/2015,4
23349,Hungary,Húsvét Hétf?,Húsvét Hétf?,NULL,HU,4/6/2015,4
23352,Italy,Lunedì dell'Angelo,Lunedì dell'Angelo,NULL,IT,4/6/2015,4
23356,Norway,Andre påskedag,Andre påskedag,NULL,NO,4/6/2015,4
23357,Poland,Poniedzia?ek Wielkanocny,Poniedzia?ek Wielkanocny,NULL,PL,4/6/2015,4
23364,Norway,Søndag,Søndag,NULL,NO,4/12/2015,4
23367,Norway,Søndag,Søndag,NULL,NO,4/19/2015,4
23372,Italy,Festa della Liberazione,Festa della Liberazione,NULL,IT,4/25/2015,4
23374,Portugal,Dia da Liberdade,Dia da Liberdade,NULL,PT,4/25/2015,4
23375,Norway,Søndag,Søndag,NULL,NO,4/26/2015,4
23383,Austria,Staatsfeiertag,Staatsfeiertag,NULL,AT,5/1/2015,5
23385,Belgium,Dag van de Arbeid,Dag van de Arbeid,NULL,BE,5/1/2015,5
23388,Croatia,Me?unarodni praznik rada,Me?unarodni praznik rada,NULL,HR,5/1/2015,5
23391,Finland,Vappu,Vappu,NULL,FI,5/1/2015,5
23392,France,Fête du Travail,Fête du Travail,NULL,FR,5/1/2015,5
23393,Germany,Erster Mai,Erster Mai,NULL,DE,5/1/2015,5
23394,Hungary,A Munka ünnepe,A Munka ünnepe,NULL,HU,5/1/2015,5
23396,Italy,Festa dei Lavoratori,Festa dei Lavoratori,NULL,IT,5/1/2015,5
23398,Norway,Arbeidernes dag,Arbeidernes dag,NULL,NO,5/1/2015,5
23399,Poland,?wi?to Pa?stwowe,?wi?to Pa?stwowe,NULL,PL,5/1/2015,5
23400,Portugal,Dia do Trabalhador,Dia do Trabalhador,NULL,PT,5/1/2015,5
23403,Spain,Día del Trabajador,Día del Trabajador,NULL,ES,5/1/2015,5
23409,Norway,Søndag,Søndag,NULL,NO,5/3/2015,5
23410,Poland,?wi?to Narodowe Trzeciego Maja,?wi?to Narodowe Trzeciego Maja,NULL,PL,5/3/2015,5
23412,England,May Day,May Day,NULL,NULL,5/4/2015,5
23417,Scotland,May Day,May Day,NULL,NULL,5/4/2015,5
23424,France,Armistice 1945,Armistice 1945,NULL,FR,5/8/2015,5
23427,Norway,Søndag,Søndag,NULL,NO,5/10/2015,5
23429,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/14/2015,5
23430,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/14/2015,5
23432,Finland,Helatorstai,Helatorstai,NULL,FI,5/14/2015,5
23433,France,Ascension,Ascension,NULL,FR,5/14/2015,5
23434,Germany,Christi Himmelfahrt,Christi Himmelfahrt,NULL,DE,5/14/2015,5
23436,Norway,Kristi himmelfartsdag,Kristi himmelfartsdag,NULL,NO,5/14/2015,5
23439,Norway,"Grunnlovsdag, Søndag","Grunnlovsdag, Søndag",NULL,NO,5/17/2015,5
23443,Belgium,Pinksteren,Pinksteren,NULL,BE,5/24/2015,5
23445,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,5/24/2015,5
23446,Hungary,Pünkösd,Pünkösd,NULL,HU,5/24/2015,5
23448,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,5/24/2015,5
23449,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,5/24/2015,5
23453,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,5/25/2015,5
23454,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,5/25/2015,5
23456,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/25/2015,5
23457,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,5/25/2015,5
23458,Germany,Pfingstmontag,Pfingstmontag,NULL,DE,5/25/2015,5
23459,Hungary,Pünkösdhétf?,Pünkösdhétf?,NULL,HU,5/25/2015,5
23463,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,5/25/2015,5
23464,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/25/2015,5
23469,Norway,Søndag,Søndag,NULL,NO,5/31/2015,5
23474,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/2015,6
23475,Austria,Fronleichnam,Fronleichnam,NULL,AT,6/4/2015,6
23477,Croatia,Tijelovo,Tijelovo,NULL,HR,6/4/2015,6
23478,Poland,Dzie? Bo?ego Cia?a,Dzie? Bo?ego Cia?a,NULL,PL,6/4/2015,6
